panel	sample_id	PC1	PC2	cultivar	treatment	replicate	run	input_read_pairs	surviving_read_pairs	fastp_survival_fraction	q30_rate_after	star_input_reads	star_unique_percent	star_multi_percent	star_mismatch_percent	host_mapped_alignments	pathogen_mapped_alignments	unmapped_alignments	host_fraction_of_host_pathogen	pathogen_fraction_of_host_pathogen	salmon_mapping_rate	technical_gate	technical_gate_reason	gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	log2fc	lfc_se	p	q	contrast	group	normalized_count
C_volcano_F_gate																								LITCHI017268	1233.82341556613	-0.137188695364655	0.231149240466941	-0.593507013423546	0.552841890734244	0.835808202519766	-0.593507013423546	-0.0458698374367253	FALSE	5972	5972	5972	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI011209	139.648592486681	0.217132477594492	0.365853845955458	0.593495134723627	0.552849838046245	0.835808202519766	0.593495134723627	0.0385181999917433	FALSE	1277	1277	1277	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI018933	548.102725215533	-0.086443912686308	0.145720808905709	-0.593215981543468	0.553036618503179	0.836025580874937	-0.593215981543468	-0.0496796070448835	FALSE	1427	1427	1427	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI011296	589.256412341206	-0.101867734411604	0.171778363769758	-0.593018423135882	0.553168822864034	0.836050410536703	-0.593018423135882	-0.049994704504305	FALSE	3889	3889	3889	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI022152	9.27593601727485	0.584071207256185	0.985019217608133	0.592954123955523	0.553211854655157	0.836050410536703	0.592954123955523	0.0159437874840159	FALSE	192	192	192	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI027414	459.368408145076	-0.122208497390279	0.206116769805023	-0.592909046196886	0.553242023618235	0.836050410536703	-0.592909046196886	-0.0489961444290935	FALSE	468	468	468	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI002349	246.275883204176	-0.29062639000603	0.490174096034431	-0.592904423871505	0.553245117224099	0.836050410536703	-0.592904423871505	-0.0276275274424317	FALSE	993	993	431	1	0.43403827	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI013566	92.7163539995409	-0.158691826459476	0.267683157256545	-0.592834558908718	0.55329187711513	0.836050410536703	-0.592834558908718	-0.040064731575506	FALSE	4199	4199	373	1	0.08883067	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI027644	54.5686798020939	-0.269273917591406	0.454257111180829	-0.592778651040674	0.553329297063241	0.836050410536703	-0.592778651040674	-0.0321245429388356	FALSE	1816	1816	1816	1	1	PASS	1	LITCHI027645	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI003466	108.5073497513	-0.177975963151254	0.300258874511768	-0.592741724755512	0.553354013042292	0.836050410536703	-0.592741724755512	-0.0425478854411432	FALSE	834	834	385	1	0.4616307	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI029112	7.96376940168945	-0.897396103944756	1.51415038278601	-0.592673035747982	0.553399990296825	0.836054915027718	-0.592673035747982	-0.0100362070972303	FALSE	1946	1946	1946	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI029241	634.830929510282	0.216444246967759	0.365252046359515	0.592588731877262	0.553456421979194	0.836075211729756	0.592588731877262	0.0384030446448467	FALSE	932	932	932	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI007344	219.927214450042	-0.232134331262301	0.391852559885945	-0.592402232436271	0.553581271782332	0.836198852622345	-0.592402232436271	-0.0378152591789028	FALSE	2263	2263	2263	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI005398	657.476318053323	0.145596405991564	0.245833777407338	0.592255496893398	0.553679511819557	0.836243259805658	0.592255496893398	0.0454443526543597	FALSE	6404	6404	5875	1	0.91739538	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI003728	34.3205934692906	-0.361802098458952	0.610914996343379	-0.592229852965653	0.553696681408992	0.836243259805658	-0.592229852965653	-0.02441674989231	FALSE	476	476	476	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI001327	5.97748056632335	0.942449941567203	1.59190568153686	0.592026244078319	0.553833014592442	0.836304749657651	0.592026244078319	0.0107427781483567	FALSE	1004	1004	1004	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI016677	1104.09534950388	0.110501076968883	0.186649607716769	0.592024158639343	0.553834411053333	0.836304749657651	0.592024158639343	0.0511676549042087	FALSE	4136	4136	4136	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI002744	56.5466774692846	-0.310614923757073	0.524708327848149	-0.591976355761148	0.55386642150122	0.836304749657651	-0.591976355761148	-0.0285194534680899	FALSE	1239	1239	1082	1	0.87328491	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI020476	277.374838890966	0.144147056424447	0.243529327618593	0.591908407229724	0.553911923728843	0.836306136907645	0.591908407229724	0.0439196095399621	FALSE	3719	3719	3719	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI014157	24.3398430007768	-0.415144446931431	0.701501970358474	-0.591793700478544	0.553988742090364	0.836306136907645	-0.591793700478544	-0.022197166557298	FALSE	3123	3123	100	1	0.03202049	FAIL	2	LITCHI014156;LITCHI014158	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI022596	567.288658679812	-0.127223686021421	0.214983926748713	-0.591782315754833	0.553996366649903	0.836306136907645	-0.591782315754833	-0.0442356329746235	FALSE	612	612	612	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI029026	15.9543189710591	-0.421356899329245	0.712227416446029	-0.591604436447827	0.554115502375049	0.836388258435347	-0.591604436447827	-0.0218417255844581	FALSE	2384	2384	2384	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI011713	170.393797278052	-0.21345391527753	0.360824516101029	-0.59157265028456	0.554136792667657	0.836388258435347	-0.59157265028456	-0.0411314388916125	FALSE	2094	2094	2082	1	0.99426934	PASS	1	LITCHI011712	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI018718	3827.56000543579	-0.0559357181989307	0.0945696519158843	-0.591476409881292	0.554201256689941	0.836420633059291	-0.591476409881292	-0.0448906227671278	FALSE	3198	3198	3198	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI000293	39.9883287458277	-1.01495640290698	1.71640140144609	-0.591328113605515	0.554300596109355	0.836503181689328	-0.591328113605515	-0.00846345843807081	FALSE	1356	1356	1262	1	0.93067847	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI028970	194.719725316809	-0.302133988132586	0.510994751762025	-0.591266323363909	0.554341990190212	0.836503181689328	-0.591266323363909	-0.0293075190297424	FALSE	2050	2050	1270	1	0.6195122	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI025647	20.2985012771094	0.376959877697601	0.637632306625599	0.591186917257224	0.554395187587106	0.836518539817745	0.591186917257224	0.0244071856669198	FALSE	2643	2643	2643	1	1	PASS	1	LITCHI025646	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI021779	8.87307269116728	-0.637880480555302	1.07911294521815	-0.5911155856131	0.554442977700807	0.836525737227824	-0.5911155856131	-0.0148351225568823	FALSE	2269	2269	885	1	0.39003967	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI026821	204.309138985189	-0.208532395420364	0.352836926945987	-0.591016357684938	0.554509460859591	0.836561134798258	-0.591016357684938	-0.0384765007713888	FALSE	2415	2415	2415	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI016404	2911.37285790507	-0.0894579670831683	0.151381804344095	-0.59094266626541	0.554558836965618	0.836570720310043	-0.59094266626541	-0.051199150715747	FALSE	3318	3318	3318	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI031440	352.740142034265	0.127080311235364	0.21512330101367	0.590732434081086	0.554699712490806	0.836718323588839	0.590732434081086	0.0472821652146814	FALSE	2783	2750	1088	0.98814229	0.39563636	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI031228	4.73923131790834	1.19810948611321	2.02895088023437	0.590506895846989	0.554850863976246	0.836881403197184	0.590506895846989	0.00763364329670554	FALSE	2239	2239	213	1	0.09513176	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI002421	9.79469474034675	-0.547616924526307	0.927545823168783	-0.590393391730749	0.554926939917129	0.836931229868035	-0.590393391730749	-0.0171113114650559	FALSE	237	237	237	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI003595	429.218383619997	-0.332332049550662	0.563192894308082	-0.590085657879177	0.55513322365463	0.837137874306841	-0.590085657879177	-0.0268005666154833	FALSE	3795	3795	3795	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI001124	15.897221709303	0.476143574221196	0.806940198657174	0.590060546015113	0.555150058585072	0.837137874306841	0.590060546015113	0.0194104560134151	FALSE	402	402	62	1	0.15422886	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI031628	628.37591285335	-0.114899746695836	0.19479748510815	-0.589842043556388	0.555296552610882	0.837293848132645	-0.589842043556388	-0.0488343303150219	FALSE	4305	4305	4305	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI016583	42.4851508266793	0.367308614676593	0.622958458791042	0.589619756330813	0.555445603492251	0.8373815357485	0.589619756330813	0.0242060774607774	FALSE	2352	2352	2352	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI000975	12.8317526805828	-0.647416745329423	1.09811112641311	-0.58957306756754	0.55547691232341	0.8373815357485	-0.58957306756754	-0.0145155561821816	FALSE	1727	1727	284	1	0.16444702	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI001169	49.4392180980143	0.437009234259034	0.741317503851609	0.589503461052109	0.555523591078598	0.8373815357485	0.589503461052109	0.0206958337987801	FALSE	2643	2643	2643	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI025091	427.216244469303	-0.155542564498047	0.263871290337335	-0.589463765835229	0.55555021190564	0.8373815357485	-0.589463765835229	-0.04461094794574	FALSE	1171	1171	510	1	0.43552519	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI000580	56.4506976593441	0.839481482534496	1.42421572538796	0.589434218124379	0.555570027909046	0.8373815357485	0.589434218124379	0.0112385267695581	FALSE	1584	1584	1016	1	0.64141414	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI015972	1008.78658528088	0.114290565351156	0.193922506691134	0.589362046217717	0.555618431036763	0.837389582352337	0.589362046217717	0.049212240045215	FALSE	2884	2884	2884	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI022514	4249.12503845029	-0.15150194119753	0.257173426696119	-0.589104182122779	0.555791388121126	0.837431486427538	-0.589104182122779	-0.0397551168203015	FALSE	5093	5093	5093	1	1	PASS	1	LITCHI022513	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI012549	229.8042572463	-0.120438805418727	0.204457289871903	-0.589065841057487	0.555817106853035	0.837431486427538	-0.589065841057487	-0.0492492172042952	FALSE	5405	5405	4896	1	0.90582794	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI001265	1000.98459525289	0.0820766019584252	0.13935042698217	0.588994262421077	0.55586512250794	0.837431486427538	0.588994262421077	0.0491799320917893	FALSE	1371	1371	1371	1	1	PASS	1	LITCHI001264	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI005452	26.5714659706631	-0.495071503613865	0.840537611049647	-0.588993873808489	0.55586538319862	0.837431486427538	-0.588993873808489	-0.0187516905275613	FALSE	637	637	637	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI006907	846.477716554376	-0.0847716539860036	0.143939557608452	-0.588939242238062	0.555902031965159	0.837431486427538	-0.588939242238062	-0.0473475572072825	FALSE	3899	3899	3899	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI030286	18.1966294156312	-0.467441166901282	0.793705382635068	-0.588935362072759	0.555904634960486	0.837431486427538	-0.588935362072759	-0.0197259838398832	FALSE	2599	2599	2599	1	1	PASS	1	LITCHI030285	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI004259	726.213172163247	-0.101891821262441	0.173031676087808	-0.588862245145994	0.555953686307271	0.837440501219683	-0.588862245145994	-0.0500443031062758	FALSE	1302	1302	1302	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI001781	57.5914572554461	-0.295323675537742	0.501697975436538	-0.588648330264389	0.556097205738903	0.837591802137332	-0.588648330264389	-0.0283730192506112	FALSE	1524	1524	1524	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI016546	305.626907663661	-0.141894234310708	0.24108871099732	-0.588556111664167	0.55615908247062	0.837620119172891	-0.588556111664167	-0.0449055953846554	FALSE	2311	2311	2311	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI025294	295.897681491686	0.157650610813547	0.267960699753643	0.588334822824719	0.55630757630322	0.837695314215995	0.588334822824719	0.0452096314026295	FALSE	2991	2991	2991	1	1	PASS	1	LITCHI025293	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI028332	230.824472607762	-0.293956122869263	0.499715807440494	-0.588246596350201	0.55636678525543	0.837695314215995	-0.588246596350201	-0.0295210025430993	FALSE	2748	2748	783	1	0.2849345	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI007884	121.211658836427	-0.331446615067059	0.563468506211268	-0.588225626478556	0.556380858627553	0.837695314215995	-0.588225626478556	-0.0267427261776414	FALSE	2138	2138	1664	1	0.77829747	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI020579	1203.38162554299	-0.0924567612718611	0.157190109334019	-0.588184343554316	0.556408565072423	0.837695314215995	-0.588184343554316	-0.0547950896801666	FALSE	7886	7886	7886	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI021653	5.59387848666639	0.88564046956723	1.50601081255494	0.588070458846669	0.556485000654917	0.837695314215995	0.588070458846669	0.0105479194130149	FALSE	540	540	540	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI017155	365.669626249718	-0.14152301692632	0.240671134557285	-0.588034860045231	0.556508894422444	0.837695314215995	-0.588034860045231	-0.0467047828950187	FALSE	963	963	797	1	0.82762201	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI010587	5.95308843621485	-0.889969938597838	1.51347102249998	-0.58803236095513	0.556510571820119	0.837695314215995	-0.58803236095513	-0.010628327411968	FALSE	1842	1842	1842	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI021958	186.495261043243	-0.145860160640746	0.248095596097472	-0.58791918492354	0.556586538536386	0.837744813208455	-0.58791918492354	-0.0484044156499544	FALSE	1499	1499	267	1	0.17811875	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI031768	7.96030091713106	0.777688994712346	1.32371859481563	0.587503263728546	0.556865759152537	0.838100207950548	0.587503263728546	0.0119575966725896	FALSE	2012	1915	378	0.95178926	0.19738903	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI018815	218.80860403872	-0.228940070446257	0.389778233682636	-0.587359812997315	0.556962077842495	0.838180295925031	-0.587359812997315	-0.0350114571712728	FALSE	5732	5732	5099	1	0.88956734	PASS	1	LITCHI018816	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI029712	978.135989751371	-0.124343593254173	0.211760535392933	-0.587189643355627	0.557076347226124	0.838287383672186	-0.587189643355627	-0.0489024078678976	FALSE	3204	3204	3204	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI026554	1049.42765231611	-0.278462519082874	0.474305201092422	-0.587095647362749	0.557139470690244	0.838304928643389	-0.587095647362749	-0.0300303590357145	FALSE	438	438	438	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI028975	12.7318171647263	-0.447277319240488	0.761953518762547	-0.587013916500956	0.557194360277581	0.838304928643389	-0.587013916500956	-0.020346072864294	FALSE	2791	2791	2791	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI029399	12133.2401858407	-0.168715098378878	0.287429188344127	-0.586979698724552	0.557217341358488	0.838304928643389	-0.586979698724552	-0.0536267779370816	FALSE	2328	2328	2328	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI003891	55.8085038204631	0.290968652183429	0.495957038012845	0.586681163653318	0.557417860775486	0.838427830471885	0.586681163653318	0.0293544981730485	FALSE	7351	7351	7351	1	1	PASS	1	LITCHI003890	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY							
C_volcano_F_gate																								LITCHI009715	22.960669344714	-0.454413586424804	0.774639949447017	-0.586612640813568	0.557463891010799	0.838427830471885	-0.586612640813568	-0.020000516747799	FALSE	667	667	602	1	0.90254873	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY							
