gene_id	transcript_id	swissprot_accession	swissprot_description	percent_identity	alignment_length	query_length	subject_length	query_coverage	subject_coverage	evalue	bitscore	subject_id	subject_title
LITCHI010434	LITCHI010434.m1	Q8KPU2	tRNA modification GTPase MnmE	44.3	521	608	462	0.8569078947368421	1.1277056277056277	4.87e-131	395	sp|Q8KPU2|MNME_SYNE7	sp|Q8KPU2|MNME_SYNE7 tRNA modification GTPase MnmE OS=Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) OX=1140 GN=mnmE PE=3 SV=3
LITCHI010434	LITCHI010434.m1	B0CBB0	tRNA modification GTPase MnmE	43.7	524	608	455	0.8618421052631579	1.1516483516483516	8.72e-130	391	sp|B0CBB0|MNME_ACAM1	sp|B0CBB0|MNME_ACAM1 tRNA modification GTPase MnmE OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=mnmE PE=3 SV=1
LITCHI010434	LITCHI010434.m1	B8HSJ3	tRNA modification GTPase MnmE	44.9	521	608	460	0.8569078947368421	1.132608695652174	1.03e-129	391	sp|B8HSJ3|MNME_CYAP4	sp|B8HSJ3|MNME_CYAP4 tRNA modification GTPase MnmE OS=Cyanothece sp. (strain PCC 7425 / ATCC 29141) OX=395961 GN=mnmE PE=3 SV=1
LITCHI010434	LITCHI010434.m1	Q5N638	tRNA modification GTPase MnmE	44.0	521	608	462	0.8569078947368421	1.1277056277056277	4.36e-129	390	sp|Q5N638|MNME_SYNP6	sp|Q5N638|MNME_SYNP6 tRNA modification GTPase MnmE OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=mnmE PE=3 SV=2
LITCHI010434	LITCHI010434.m1	Q8YN91	tRNA modification GTPase MnmE	43.0	521	608	459	0.8569078947368421	1.1350762527233116	2.82e-126	382	sp|Q8YN91|MNME_NOSS1	sp|Q8YN91|MNME_NOSS1 tRNA modification GTPase MnmE OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=mnmE PE=1 SV=1
LITCHI030334	LITCHI030334.m1	Q9FIJ0	Respiratory burst oxidase homolog protein D	67.8	618	605	921	1.0214876033057851	0.6710097719869706	5.97e-306	857	sp|Q9FIJ0|RBOHD_ARATH	sp|Q9FIJ0|RBOHD_ARATH Respiratory burst oxidase homolog protein D OS=Arabidopsis thaliana OX=3702 GN=RBOHD PE=1 SV=1
LITCHI030334	LITCHI030334.m1	O81210	Respiratory burst oxidase homolog protein C	64.4	626	605	905	1.034710743801653	0.6917127071823205	1.07e-292	823	sp|O81210|RBOHC_ARATH	sp|O81210|RBOHC_ARATH Respiratory burst oxidase homolog protein C OS=Arabidopsis thaliana OX=3702 GN=RBOHC PE=2 SV=2
LITCHI030334	LITCHI030334.m1	Q2HXL0	Respiratory burst oxidase homolog protein C	63.6	642	605	938	1.0611570247933884	0.6844349680170576	2.64e-291	821	sp|Q2HXL0|RBOHC_SOLTU	sp|Q2HXL0|RBOHC_SOLTU Respiratory burst oxidase homolog protein C OS=Solanum tuberosum OX=4113 GN=RBOHC PE=1 SV=2
LITCHI030334	LITCHI030334.m1	Q2HXK9	Respiratory burst oxidase homolog protein D	61.8	621	605	858	1.0264462809917356	0.7237762237762237	5.04e-277	781	sp|Q2HXK9|RBOHD_SOLTU	sp|Q2HXK9|RBOHD_SOLTU Respiratory burst oxidase homolog protein D OS=Solanum tuberosum OX=4113 GN=RBOHD PE=1 SV=2
LITCHI030334	LITCHI030334.m1	Q948T9	Respiratory burst oxidase homolog protein B	58.8	621	605	867	1.0264462809917356	0.7162629757785467	2.76e-276	780	sp|Q948T9|RBOHB_SOLTU	sp|Q948T9|RBOHB_SOLTU Respiratory burst oxidase homolog protein B OS=Solanum tuberosum OX=4113 GN=RBOHB PE=1 SV=1
LITCHI005805	LITCHI005805.m1	Q88BD4	Phosphomannomutase/phosphoglucomutase	28.1	374	594	465	0.6296296296296297	0.8043010752688172	5.68e-34	138	sp|Q88BD4|ALGC_PSESM	sp|Q88BD4|ALGC_PSESM Phosphomannomutase/phosphoglucomutase OS=Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000) OX=223283 GN=algC PE=3 SV=1
LITCHI005805	LITCHI005805.m1	Q88C93	Phosphomannomutase/phosphoglucomutase	28.9	342	594	463	0.5757575757575758	0.7386609071274298	1.88e-31	130	sp|Q88C93|ALGC_PSEPK	sp|Q88C93|ALGC_PSEPK Phosphomannomutase/phosphoglucomutase OS=Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440) OX=160488 GN=algC PE=3 SV=1
LITCHI005805	LITCHI005805.m1	P26276	Phosphomannomutase/phosphoglucomutase	27.5	375	594	463	0.6313131313131313	0.8099352051835853	3.95e-30	127	sp|P26276|ALGC_PSEAE	sp|P26276|ALGC_PSEAE Phosphomannomutase/phosphoglucomutase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=algC PE=1 SV=4
LITCHI005805	LITCHI005805.m1	Q02E40	Phosphomannomutase/phosphoglucomutase	27.5	375	594	463	0.6313131313131313	0.8099352051835853	3.95e-30	127	sp|Q02E40|ALGC_PSEAB	sp|Q02E40|ALGC_PSEAB Phosphomannomutase/phosphoglucomutase OS=Pseudomonas aeruginosa (strain UCBPP-PA14) OX=208963 GN=algC PE=1 SV=2
LITCHI005805	LITCHI005805.m1	A4XH45	Phosphoglucosamine mutase	31.2	308	594	449	0.5185185185185185	0.6859688195991092	6.84e-29	123	sp|A4XH45|GLMM_CALS8	sp|A4XH45|GLMM_CALS8 Phosphoglucosamine mutase OS=Caldicellulosiruptor saccharolyticus (strain ATCC 43494 / DSM 8903 / Tp8T 6331) OX=351627 GN=glmM PE=3 SV=1
LITCHI013925	LITCHI013925.m1	Q9SZ30	Imidazole glycerol phosphate synthase hisHF, chloroplastic	81.0	591	591	592	1.0	0.9983108108108109	0.0	924	sp|Q9SZ30|HIS4_ARATH	sp|Q9SZ30|HIS4_ARATH Imidazole glycerol phosphate synthase hisHF, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=HISN4 PE=2 SV=1
LITCHI013925	LITCHI013925.m1	O94303	Imidazole glycerol phosphate synthase hisHF	52.3	541	591	541	0.9153976311336718	1.0	7.03e-185	535	sp|O94303|HIS5_SCHPO	sp|O94303|HIS5_SCHPO Imidazole glycerol phosphate synthase hisHF OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=his4 PE=3 SV=3
LITCHI013925	LITCHI013925.m1	Q9P4P9	Imidazole glycerol phosphate synthase hisHF	51.2	551	591	553	0.9323181049069373	0.9963833634719711	9.49e-178	517	sp|Q9P4P9|HIS5_EMENI	sp|Q9P4P9|HIS5_EMENI Imidazole glycerol phosphate synthase hisHF OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=hisHF PE=3 SV=2
LITCHI013925	LITCHI013925.m1	P33734	Imidazole glycerol phosphate synthase hisHF	50.6	549	591	552	0.9289340101522843	0.9945652173913043	3.69e-177	515	sp|P33734|HIS5_YEAST	sp|P33734|HIS5_YEAST Imidazole glycerol phosphate synthase hisHF OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS7 PE=1 SV=2
LITCHI013925	LITCHI013925.m1	Q8TYW8	Imidazole glycerol phosphate synthase subunit HisF	41.1	314	591	272	0.5313028764805414	1.1544117647058822	3.81e-56	193	sp|Q8TYW8|HIS6_METKA	sp|Q8TYW8|HIS6_METKA Imidazole glycerol phosphate synthase subunit HisF OS=Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938) OX=190192 GN=hisF PE=3 SV=1
LITCHI021860	LITCHI021860.m1	Q9SGW8	Phosphatidylinositol 4-kinase gamma 2	63.5	584	582	550	1.0034364261168385	1.0618181818181818	9.12e-262	730	sp|Q9SGW8|P4KG2_ARATH	sp|Q9SGW8|P4KG2_ARATH Phosphatidylinositol 4-kinase gamma 2 OS=Arabidopsis thaliana OX=3702 GN=PI4KG2 PE=1 SV=2
LITCHI021860	LITCHI021860.m1	Q9ZPY9	Phosphatidylinositol 4-kinase gamma 4	60.3	585	582	566	1.0051546391752577	1.0335689045936396	1.22e-251	705	sp|Q9ZPY9|P4KG4_ARATH	sp|Q9ZPY9|P4KG4_ARATH Phosphatidylinositol 4-kinase gamma 4 OS=Arabidopsis thaliana OX=3702 GN=PI4KG4 PE=1 SV=1
LITCHI021860	LITCHI021860.m1	Q9FNF8	Phosphatidylinositol 4-kinase gamma 3	56.8	581	582	574	0.9982817869415808	1.0121951219512195	4.92e-236	665	sp|Q9FNF8|P4KG3_ARATH	sp|Q9FNF8|P4KG3_ARATH Phosphatidylinositol 4-kinase gamma 3 OS=Arabidopsis thaliana OX=3702 GN=PI4KG3 PE=2 SV=1
LITCHI021860	LITCHI021860.m1	Q6K881	Phosphatidylinositol 4-kinase gamma 4	55.2	553	582	565	0.9501718213058419	0.9787610619469026	4.94e-204	584	sp|Q6K881|P4KG4_ORYSJ	sp|Q6K881|P4KG4_ORYSJ Phosphatidylinositol 4-kinase gamma 4 OS=Oryza sativa subsp. japonica OX=39947 GN=PI4KG4 PE=1 SV=1
LITCHI021860	LITCHI021860.m1	O22199	Phosphatidylinositol 4-kinase gamma 1	38.1	310	582	561	0.5326460481099656	0.5525846702317291	1.81e-56	202	sp|O22199|P4KG1_ARATH	sp|O22199|P4KG1_ARATH Phosphatidylinositol 4-kinase gamma 1 OS=Arabidopsis thaliana OX=3702 GN=PI4KG1 PE=2 SV=1
LITCHI017733	LITCHI017733.m1	O94631	rRNA methyltransferase 1, mitochondrial	33.0	339	570	301	0.5947368421052631	1.1262458471760797	6.72e-34	134	sp|O94631|MRM1_SCHPO	sp|O94631|MRM1_SCHPO rRNA methyltransferase 1, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrm1 PE=3 SV=1
LITCHI008817	LITCHI008817.m1	Q9SS43	Xylan glycosyltransferase MUCI21	61.3	432	562	494	0.7686832740213523	0.8744939271255061	2.26e-174	505	sp|Q9SS43|MUC21_ARATH	sp|Q9SS43|MUC21_ARATH Xylan glycosyltransferase MUCI21 OS=Arabidopsis thaliana OX=3702 GN=MUCI21 PE=1 SV=1
LITCHI008817	LITCHI008817.m1	Q10I20	Alpha-1,3-arabinosyltransferase XAT3	34.3	426	562	576	0.7580071174377224	0.7395833333333334	1.39e-69	237	sp|Q10I20|XAT3_ORYSJ	sp|Q10I20|XAT3_ORYSJ Alpha-1,3-arabinosyltransferase XAT3 OS=Oryza sativa subsp. japonica OX=39947 GN=XAT3 PE=1 SV=1
LITCHI008817	LITCHI008817.m1	Q5Z8T8	Beta-1,2-xylosyltransferase XYXT1	33.6	425	562	465	0.7562277580071174	0.9139784946236559	2.36e-66	226	sp|Q5Z8T8|XYXT1_ORYSJ	sp|Q5Z8T8|XYXT1_ORYSJ Beta-1,2-xylosyltransferase XYXT1 OS=Oryza sativa subsp. japonica OX=39947 GN=XYXT1 PE=1 SV=1
LITCHI008817	LITCHI008817.m1	Q6ZFR0	Alpha-1,3-arabinosyltransferase XAT2	32.6	426	562	583	0.7580071174377224	0.7307032590051458	4.83e-65	225	sp|Q6ZFR0|XAT2_ORYSJ	sp|Q6ZFR0|XAT2_ORYSJ Alpha-1,3-arabinosyltransferase XAT2 OS=Oryza sativa subsp. japonica OX=39947 GN=XAT2 PE=1 SV=1
LITCHI008817	LITCHI008817.m1	Q6Z7I3	Beta-1,2-xylosyltransferease XAX1	29.1	422	562	566	0.7508896797153025	0.7455830388692579	1.64e-51	188	sp|Q6Z7I3|XAX1_ORYSJ	sp|Q6Z7I3|XAX1_ORYSJ Beta-1,2-xylosyltransferease XAX1 OS=Oryza sativa subsp. japonica OX=39947 GN=XAX1 PE=1 SV=1
LITCHI031732	LITCHI031732.m1	B3H672	Pentatricopeptide repeat-containing protein At4g17616	53.2	536	538	674	0.9962825278810409	0.7952522255192879	3.38e-178	520	sp|B3H672|PP317_ARATH	sp|B3H672|PP317_ARATH Pentatricopeptide repeat-containing protein At4g17616 OS=Arabidopsis thaliana OX=3702 GN=At4g17616 PE=2 SV=1
LITCHI031732	LITCHI031732.m1	Q9SA60	Pentatricopeptide repeat-containing protein At1g03100, mitochondrial	27.3	616	538	793	1.1449814126394051	0.776796973518285	2.61e-54	199	sp|Q9SA60|PPR6_ARATH	sp|Q9SA60|PPR6_ARATH Pentatricopeptide repeat-containing protein At1g03100, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At1g03100 PE=2 SV=1
LITCHI031732	LITCHI031732.m1	P0C7R4	Pentatricopeptide repeat-containing protein At1g69290	23.3	532	538	658	0.9888475836431226	0.8085106382978723	3.81e-27	119	sp|P0C7R4|PP110_ARATH	sp|P0C7R4|PP110_ARATH Pentatricopeptide repeat-containing protein At1g69290 OS=Arabidopsis thaliana OX=3702 GN=At1g69290 PE=2 SV=1
LITCHI031732	LITCHI031732.m1	Q9CAA5	Pentatricopeptide repeat-containing protein At1g68980, mitochondrial	22.5	542	538	619	1.0074349442379182	0.875605815831987	4.79e-23	106	sp|Q9CAA5|PP109_ARATH	sp|Q9CAA5|PP109_ARATH Pentatricopeptide repeat-containing protein At1g68980, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At1g68980 PE=2 SV=1
LITCHI027173	LITCHI027173.m1	Q9LZR3	Glucomannan 4-beta-mannosyltransferase 9	79.4	534	534	533	1.0	1.00187617260788	0.0	872	sp|Q9LZR3|CSLA9_ARATH	sp|Q9LZR3|CSLA9_ARATH Glucomannan 4-beta-mannosyltransferase 9 OS=Arabidopsis thaliana OX=3702 GN=CSLA9 PE=1 SV=1
LITCHI027173	LITCHI027173.m1	Q9FNI7	Glucomannan 4-beta-mannosyltransferase 2	73.6	535	534	534	1.0018726591760299	1.0018726591760299	2.80e-296	815	sp|Q9FNI7|CSLA2_ARATH	sp|Q9FNI7|CSLA2_ARATH Glucomannan 4-beta-mannosyltransferase 2 OS=Arabidopsis thaliana OX=3702 GN=CSLA2 PE=1 SV=1
LITCHI027173	LITCHI027173.m1	Q67VS7	Probable glucomannan 4-beta-mannosyltransferase 9	72.9	520	534	527	0.9737827715355806	0.9867172675521821	1.60e-291	802	sp|Q67VS7|CSLA9_ORYSJ	sp|Q67VS7|CSLA9_ORYSJ Probable glucomannan 4-beta-mannosyltransferase 9 OS=Oryza sativa subsp. japonica OX=39947 GN=CSLA9 PE=2 SV=1
LITCHI027173	LITCHI027173.m1	Q7PC76	Glucomannan 4-beta-mannosyltransferase 1	71.4	507	534	521	0.949438202247191	0.9731285988483686	1.48e-276	764	sp|Q7PC76|CSLA1_ORYSJ	sp|Q7PC76|CSLA1_ORYSJ Glucomannan 4-beta-mannosyltransferase 1 OS=Oryza sativa subsp. japonica OX=39947 GN=CSLA1 PE=1 SV=1
LITCHI027173	LITCHI027173.m1	Q9LQC9	Probable glucomannan 4-beta-mannosyltransferase 3	71.9	523	534	556	0.9794007490636704	0.9406474820143885	2.66e-276	765	sp|Q9LQC9|CSLA3_ARATH	sp|Q9LQC9|CSLA3_ARATH Probable glucomannan 4-beta-mannosyltransferase 3 OS=Arabidopsis thaliana OX=3702 GN=CSLA3 PE=2 SV=1
LITCHI021120	LITCHI021120.m1	Q9SKT6	Probable galacturonosyltransferase 10	82.5	536	533	536	1.0056285178236397	1.0	0.0	900	sp|Q9SKT6|GAUTA_ARATH	sp|Q9SKT6|GAUTA_ARATH Probable galacturonosyltransferase 10 OS=Arabidopsis thaliana OX=3702 GN=GAUT10 PE=2 SV=2
LITCHI021120	LITCHI021120.m1	Q949Q1	Hexosyltransferase GAUT11	53.3	535	533	537	1.00375234521576	0.9962756052141527	2.36e-207	589	sp|Q949Q1|GAUTB_ARATH	sp|Q949Q1|GAUTB_ARATH Hexosyltransferase GAUT11 OS=Arabidopsis thaliana OX=3702 GN=GAUT11 PE=1 SV=1
LITCHI021120	LITCHI021120.m1	Q9LE59	Polygalacturonate 4-alpha-galacturonosyltransferase	49.6	468	533	673	0.8780487804878049	0.6953937592867756	4.46e-166	489	sp|Q9LE59|GAUT1_ARATH	sp|Q9LE59|GAUT1_ARATH Polygalacturonate 4-alpha-galacturonosyltransferase OS=Arabidopsis thaliana OX=3702 GN=GAUT1 PE=1 SV=1
LITCHI021120	LITCHI021120.m1	Q0WQD2	Probable galacturonosyltransferase 3	48.9	479	533	680	0.8986866791744841	0.7044117647058824	1.19e-156	465	sp|Q0WQD2|GAUT3_ARATH	sp|Q0WQD2|GAUT3_ARATH Probable galacturonosyltransferase 3 OS=Arabidopsis thaliana OX=3702 GN=GAUT3 PE=2 SV=2
LITCHI021120	LITCHI021120.m1	Q93ZX7	Probable galacturonosyltransferase 4	47.4	473	533	616	0.8874296435272045	0.7678571428571429	2.76e-150	447	sp|Q93ZX7|GAUT4_ARATH	sp|Q93ZX7|GAUT4_ARATH Probable galacturonosyltransferase 4 OS=Arabidopsis thaliana OX=3702 GN=GAUT4 PE=2 SV=1
LITCHI024820	LITCHI024820.m1	Q9SIB2	3-ketoacyl-CoA synthase 12	72.4	475	525	476	0.9047619047619048	0.9978991596638656	1.68e-257	714	sp|Q9SIB2|KCS12_ARATH	sp|Q9SIB2|KCS12_ARATH 3-ketoacyl-CoA synthase 12 OS=Arabidopsis thaliana OX=3702 GN=KCS12 PE=2 SV=1
LITCHI024820	LITCHI024820.m1	Q9LQP8	3-ketoacyl-CoA synthase 3	70.6	477	525	478	0.9085714285714286	0.997907949790795	2.41e-248	691	sp|Q9LQP8|KCS3_ARATH	sp|Q9LQP8|KCS3_ARATH 3-ketoacyl-CoA synthase 3 OS=Arabidopsis thaliana OX=3702 GN=KCS3 PE=2 SV=3
LITCHI024820	LITCHI024820.m1	Q9LZ72	3-ketoacyl-CoA synthase 19	51.8	446	525	464	0.8495238095238096	0.9612068965517241	6.54e-167	483	sp|Q9LZ72|KCS19_ARATH	sp|Q9LZ72|KCS19_ARATH 3-ketoacyl-CoA synthase 19 OS=Arabidopsis thaliana OX=3702 GN=KCS19 PE=2 SV=1
LITCHI024820	LITCHI024820.m1	Q9MAM3	3-ketoacyl-CoA synthase 1	41.6	413	525	528	0.7866666666666666	0.7821969696969697	1.36e-110	342	sp|Q9MAM3|KCS1_ARATH	sp|Q9MAM3|KCS1_ARATH 3-ketoacyl-CoA synthase 1 OS=Arabidopsis thaliana OX=3702 GN=KCS1 PE=1 SV=1
LITCHI024820	LITCHI024820.m1	Q9ZUZ0	3-ketoacyl-CoA synthase 13	40.5	417	525	466	0.7942857142857143	0.8948497854077253	4.15e-108	333	sp|Q9ZUZ0|KCS13_ARATH	sp|Q9ZUZ0|KCS13_ARATH 3-ketoacyl-CoA synthase 13 OS=Arabidopsis thaliana OX=3702 GN=HIC PE=2 SV=1
LITCHI026900	LITCHI026900.m1	A0MFS5	Protein WHAT'S THIS FACTOR 1 homolog, chloroplastic	67.8	541	522	528	1.0363984674329503	1.0246212121212122	7.48e-228	640	sp|A0MFS5|WTF1_ARATH	sp|A0MFS5|WTF1_ARATH Protein WHAT'S THIS FACTOR 1 homolog, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At4g01037 PE=3 SV=1
LITCHI026900	LITCHI026900.m1	Q65XL5	Protein WHAT'S THIS FACTOR 1 homolog, chloroplastic	67.1	459	522	509	0.8793103448275862	0.9017681728880157	3.46e-197	562	sp|Q65XL5|WTF1_ORYSJ	sp|Q65XL5|WTF1_ORYSJ Protein WHAT'S THIS FACTOR 1 homolog, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=Os05g0571100 PE=2 SV=1
LITCHI026900	LITCHI026900.m1	B6TTV8	Protein WHAT'S THIS FACTOR 1, chloroplastic	65.7	458	522	498	0.8773946360153256	0.9196787148594378	6.77e-192	548	sp|B6TTV8|WTF1_MAIZE	sp|B6TTV8|WTF1_MAIZE Protein WHAT'S THIS FACTOR 1, chloroplastic OS=Zea mays OX=4577 GN=WTF1 PE=1 SV=1
LITCHI026900	LITCHI026900.m1	Q689D6	Protein ROOT PRIMORDIUM DEFECTIVE 1	33.1	338	522	409	0.6475095785440613	0.8264058679706602	4.02e-41	155	sp|Q689D6|RPD1_ARATH	sp|Q689D6|RPD1_ARATH Protein ROOT PRIMORDIUM DEFECTIVE 1 OS=Arabidopsis thaliana OX=3702 GN=RPD1 PE=1 SV=1
LITCHI026900	LITCHI026900.m1	Q9ZUZ6	Protein WHAT'S THIS FACTOR 9, mitochondrial	29.0	331	522	387	0.6340996168582376	0.8552971576227391	7.48e-25	109	sp|Q9ZUZ6|WTF9_ARATH	sp|Q9ZUZ6|WTF9_ARATH Protein WHAT'S THIS FACTOR 9, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=WTF9 PE=4 SV=1
LITCHI023108	LITCHI023108.m1	Q9LV33	Beta-glucosidase 44	83.6	477	521	512	0.9155470249520153	0.931640625	9.92e-309	845	sp|Q9LV33|BGL44_ARATH	sp|Q9LV33|BGL44_ARATH Beta-glucosidase 44 OS=Arabidopsis thaliana OX=3702 GN=BGLU44 PE=1 SV=1
LITCHI023108	LITCHI023108.m1	Q9LV34	Beta-glucosidase 43	76.2	495	521	501	0.9500959692898272	0.9880239520958084	1.16e-288	793	sp|Q9LV34|BGL43_ARATH	sp|Q9LV34|BGL43_ARATH Beta-glucosidase 43 OS=Arabidopsis thaliana OX=3702 GN=BGLU43 PE=2 SV=2
LITCHI023108	LITCHI023108.m1	Q5QMT0	Beta-glucosidase 1	74.8	472	521	516	0.9059500959692899	0.9147286821705426	3.51e-275	760	sp|Q5QMT0|BGL01_ORYSJ	sp|Q5QMT0|BGL01_ORYSJ Beta-glucosidase 1 OS=Oryza sativa subsp. japonica OX=39947 GN=BGLU1 PE=2 SV=1
LITCHI023108	LITCHI023108.m1	A3BMZ5	Beta-glucosidase 26	69.2	477	521	510	0.9155470249520153	0.9352941176470588	6.41e-253	703	sp|A3BMZ5|BGL26_ORYSJ	sp|A3BMZ5|BGL26_ORYSJ Beta-glucosidase 26 OS=Oryza sativa subsp. japonica OX=39947 GN=BGLU26 PE=1 SV=1
LITCHI023108	LITCHI023108.m1	Q75I94	Beta-glucosidase 8	68.1	473	521	568	0.9078694817658349	0.8327464788732394	1.59e-241	677	sp|Q75I94|BGL08_ORYSJ	sp|Q75I94|BGL08_ORYSJ Beta-glucosidase 8 OS=Oryza sativa subsp. japonica OX=39947 GN=BGLU8 PE=1 SV=1
LITCHI008313	LITCHI008313.m1	Q9LV33	Beta-glucosidase 44	74.3	474	516	512	0.9186046511627907	0.92578125	2.37e-273	755	sp|Q9LV33|BGL44_ARATH	sp|Q9LV33|BGL44_ARATH Beta-glucosidase 44 OS=Arabidopsis thaliana OX=3702 GN=BGLU44 PE=1 SV=1
LITCHI008313	LITCHI008313.m1	Q9LV34	Beta-glucosidase 43	69.7	482	516	501	0.9341085271317829	0.9620758483033932	9.49e-261	723	sp|Q9LV34|BGL43_ARATH	sp|Q9LV34|BGL43_ARATH Beta-glucosidase 43 OS=Arabidopsis thaliana OX=3702 GN=BGLU43 PE=2 SV=2
LITCHI008313	LITCHI008313.m1	Q5QMT0	Beta-glucosidase 1	67.3	513	516	516	0.9941860465116279	0.9941860465116279	2.10e-256	712	sp|Q5QMT0|BGL01_ORYSJ	sp|Q5QMT0|BGL01_ORYSJ Beta-glucosidase 1 OS=Oryza sativa subsp. japonica OX=39947 GN=BGLU1 PE=2 SV=1
LITCHI008313	LITCHI008313.m1	A3BMZ5	Beta-glucosidase 26	67.0	473	516	510	0.9166666666666666	0.9274509803921569	3.29e-242	676	sp|A3BMZ5|BGL26_ORYSJ	sp|A3BMZ5|BGL26_ORYSJ Beta-glucosidase 26 OS=Oryza sativa subsp. japonica OX=39947 GN=BGLU26 PE=1 SV=1
LITCHI008313	LITCHI008313.m1	Q75I94	Beta-glucosidase 8	66.7	474	516	568	0.9186046511627907	0.8345070422535211	2.16e-240	674	sp|Q75I94|BGL08_ORYSJ	sp|Q75I94|BGL08_ORYSJ Beta-glucosidase 8 OS=Oryza sativa subsp. japonica OX=39947 GN=BGLU8 PE=1 SV=1
LITCHI030441	LITCHI030441.m1	P29677	Mitochondrial-processing peptidase subunit alpha	67.7	505	505	504	1.0	1.001984126984127	7.05e-242	674	sp|P29677|MPPA_SOLTU	sp|P29677|MPPA_SOLTU Mitochondrial-processing peptidase subunit alpha OS=Solanum tuberosum OX=4113 GN=MPP PE=1 SV=1
LITCHI030441	LITCHI030441.m1	O04308	Probable mitochondrial-processing peptidase subunit alpha-2, chloroplastic/mitochondrial	66.6	503	505	499	0.996039603960396	1.0080160320641283	4.60e-227	637	sp|O04308|MPPA2_ARATH	sp|O04308|MPPA2_ARATH Probable mitochondrial-processing peptidase subunit alpha-2, chloroplastic/mitochondrial OS=Arabidopsis thaliana OX=3702 GN=MPPalpha2 PE=1 SV=1
LITCHI030441	LITCHI030441.m1	Q9ZU25	Probable mitochondrial-processing peptidase subunit alpha-1, mitochondrial	65.3	504	505	503	0.998019801980198	1.0019880715705765	4.21e-219	617	sp|Q9ZU25|MPPA1_ARATH	sp|Q9ZU25|MPPA1_ARATH Probable mitochondrial-processing peptidase subunit alpha-1, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=MPPalpha1 PE=1 SV=1
LITCHI030441	LITCHI030441.m1	P97997	Mitochondrial-processing peptidase subunit alpha	32.6	423	505	474	0.8376237623762376	0.8924050632911392	1.29e-68	230	sp|P97997|MPPA_BLAEM	sp|P97997|MPPA_BLAEM Mitochondrial-processing peptidase subunit alpha OS=Blastocladiella emersonii OX=4808 PE=3 SV=1
LITCHI030441	LITCHI030441.m1	P11914	Mitochondrial-processing peptidase subunit alpha	33.1	423	505	482	0.8376237623762376	0.8775933609958506	1.76e-66	225	sp|P11914|MPPA_YEAST	sp|P11914|MPPA_YEAST Mitochondrial-processing peptidase subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAS2 PE=1 SV=1
LITCHI014914	LITCHI014914.m1	Q9FG87	3-ketoacyl-CoA synthase 20	71.9	498	502	529	0.9920318725099602	0.941398865784499	1.69e-257	715	sp|Q9FG87|KCS20_ARATH	sp|Q9FG87|KCS20_ARATH 3-ketoacyl-CoA synthase 20 OS=Arabidopsis thaliana OX=3702 GN=KCS20 PE=2 SV=1
LITCHI014914	LITCHI014914.m1	O48780	3-ketoacyl-CoA synthase 11	67.7	499	502	509	0.9940239043824701	0.9803536345776032	4.23e-253	703	sp|O48780|KCS11_ARATH	sp|O48780|KCS11_ARATH 3-ketoacyl-CoA synthase 11 OS=Arabidopsis thaliana OX=3702 GN=KCS11 PE=1 SV=1
LITCHI014914	LITCHI014914.m1	Q5XEP9	3-ketoacyl-CoA synthase 2	69.3	501	502	528	0.99800796812749	0.9488636363636364	2.51e-247	689	sp|Q5XEP9|KCS2_ARATH	sp|Q5XEP9|KCS2_ARATH 3-ketoacyl-CoA synthase 2 OS=Arabidopsis thaliana OX=3702 GN=KCS2 PE=2 SV=2
LITCHI014914	LITCHI014914.m1	Q9LN49	3-ketoacyl-CoA synthase 4	63.0	484	502	516	0.9641434262948207	0.937984496124031	6.34e-221	622	sp|Q9LN49|KCS4_ARATH	sp|Q9LN49|KCS4_ARATH 3-ketoacyl-CoA synthase 4 OS=Arabidopsis thaliana OX=3702 GN=KCS4 PE=2 SV=1
