gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	composite_null_log2fc	composite_null_lfc_se	composite_null_p	composite_null_q	composite_null_pass	apeglm_threshold_log2fc	apeglm_threshold_lfc_se	apeglm_fsos_svalue	apeglm_fsos_svalue_lt_0_05
LITCHI012644	11.6280862464286	2.08467099254063	1.53799882042209	1.35544381755021	0.17527619714627	0.548263855294365	1.35544381755021	0.026562669007504	FALSE	2885	2885	2885	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	2.08467099254064	1.53799882042209	0.329508774643028	1	FALSE	0.0265626689948584	0.167511226742518	0.916773003890638	FALSE
LITCHI017519	433.099874112345	-0.532962160556984	0.393215777217486	-1.35539363229112	0.175292177339422	0.548263855294365	-1.35539363229112	-0.0901694408337622	FALSE	1125	1125	602	1	0.53511111	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.532962160556983	0.393215777217483	1	1	FALSE	-0.0901694407943208	0.182508988201253	0.841067852501048	FALSE
LITCHI001186	1374.32551617228	0.302986629461278	0.223557559690519	1.35529583468667	0.175323321571334	0.548273076222997	1.35529583468667	0.125644104366721	FALSE	2021	2021	2021	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.302986629461278	0.223557559690519	1	1	FALSE	0.125644104330346	0.167502877357729	0.845301845813103	FALSE
LITCHI023015	167.935898369608	-0.807741623646102	0.596088954977881	-1.35506893207923	0.175395595964114	0.548410896208747	-1.35506893207923	-0.0604749731859123	FALSE	5952	5952	5952	1	1	PASS	1	LITCHI023014	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.807741623646099	0.59608895497788	0.708601710979051	1	FALSE	-0.0604749731842114	0.174801603906881	0.878328125910753	FALSE
LITCHI022324	19.0075544556587	-0.923558764323781	0.681732156099523	-1.35472378126895	0.175505578109243	0.548651083170457	-1.35472378126895	-0.0540291990036089	FALSE	372	372	0	1	0	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.92355876432378	0.681732156099522	0.619421415423827	1	FALSE	-0.0540291989722456	0.173256041718129	0.885824887138505	FALSE
LITCHI019873	12.469943241197	-2.34985131677891	1.73472488430682	-1.35459595814692	0.175546321939184	0.548651083170457	-1.35459595814692	-0.0216407987836236	FALSE	300	300	56	1	0.18666667	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-2.3498513167789	1.73472488430683	0.308968741535482	1	FALSE	-0.0216407987733916	0.166736823346832	0.921731861751089	FALSE
LITCHI014649	799.540980495306	-0.42311490934425	0.312362833268718	-1.35456227271525	0.175557060400441	0.548651083170457	-1.35456227271525	-0.107822465534193	FALSE	1740	1740	767	1	0.4408046	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.42311490934425	0.312362833268718	1	1	FALSE	-0.107822465489035	0.183103264601891	0.827233415833455	FALSE
LITCHI030877	30.1789156836194	0.926622727847261	0.684181276330723	1.35435265463088	0.175623894830483	0.548721011143711	1.35435265463088	0.0540914362976139	FALSE	384	384	362	1	0.94270833	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.926622727847259	0.684181276330722	0.617518108072179	1	FALSE	0.054091436273437	0.173263568354533	0.885755849039028	FALSE
LITCHI029119	615.984038597075	0.495923757805893	0.366180486193677	1.35431508915413	0.175635874176316	0.548721011143711	1.35431508915413	0.0944071464421649	FALSE	2470	2470	2470	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.495923757805892	0.366180486193672	1	1	FALSE	0.0944071464025949	0.182430814959314	0.838299421776177	FALSE
LITCHI026743	398.568925438318	-0.272047489918225	0.200894988199541	-1.35417758479874	0.175679728471668	0.548769850623548	-1.35417758479874	-0.129316346053422	FALSE	1299	1299	1080	1	0.83140878	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.272047489918228	0.200894988199541	1	1	FALSE	-0.129316346022827	0.158757494769889	0.861831235028777	FALSE
LITCHI026591	728.131094428692	-0.240524558579605	0.17765712027547	-1.35386951114965	0.175778012117291	0.54892095879161	-1.35386951114965	-0.128488288435938	FALSE	950	950	950	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.240524558579607	0.17765712027546	1	1	FALSE	-0.128488288407409	0.14625326312799	0.892226039296921	FALSE
LITCHI014409	19.9995193665496	-0.851057777239917	0.628620907489366	-1.35384898449995	0.175784562118558	0.54892095879161	-1.35384898449995	-0.0585276184926777	FALSE	1535	1535	1535	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.851057777239915	0.628620907489368	0.672076340473075	1	FALSE	-0.0585276184650542	0.174448007153006	0.880216658070698	FALSE
LITCHI009054	487.083579271205	0.703661742624594	0.519903930111778	1.35344570769701	0.175913283632779	0.549234714232399	1.35344570769701	0.069535814949528	FALSE	4488	4488	4396	1	0.97950089	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.703661742624594	0.519903930111778	0.819405287421166	1	FALSE	0.0695358149184144	0.177399630674057	0.866198162565512	FALSE
LITCHI010292	478.104886543776	-0.258904726001508	0.191340483220452	-1.35311002483051	0.176020483501515	0.549277321920978	-1.35311002483051	-0.128055485169431	FALSE	771	771	771	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.258904726001505	0.19134048322046	1	1	FALSE	-0.128055485138842	0.153459966190812	0.875443392012833	FALSE
LITCHI010691	1556.87107384006	-0.374340239072579	0.276661121120942	-1.3530641297045	0.176035143832189	0.549277321920978	-1.3530641297045	-0.116669847352569	FALSE	8916	8916	8916	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.374340239072579	0.276661121120942	1	1	FALSE	-0.116669847314082	0.180634995728594	0.825695913017402	FALSE
LITCHI021688	37.0077075126789	-0.761946335467625	0.563128548060267	-1.35305932915708	0.176036677328935	0.549277321920978	-1.35305932915708	-0.064844382267066	FALSE	1304	1304	1304	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.761946335467626	0.563128548060264	0.753303269433275	1	FALSE	-0.0648443821943918	0.176161034309625	0.87263449898118	FALSE
LITCHI021755	19.9181609785419	0.85666639230332	0.633137663233528	1.35304917405829	0.176039921327412	0.549277321920978	1.35304917405829	0.0579233990018689	FALSE	771	771	21	1	0.02723735	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.856666392303323	0.63313766323353	0.6678222696682	1	FALSE	0.0579233989744332	0.174241923575444	0.880989611691071	FALSE
LITCHI026254	590.411232465704	0.307578305516485	0.227362117805113	1.35281245831872	0.176115551685362	0.549386486542369	1.35281245831872	0.123759390540875	FALSE	3232	3232	3232	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.307578305516487	0.227362117805113	1	1	FALSE	0.12375939050088	0.168085814051848	0.84549047094741	FALSE
LITCHI029907	9.39351786737427	-1.60606704111298	1.18730715461738	-1.35269718106815	0.176152391380944	0.549386486542369	-1.35269718106815	-0.0315324130726735	FALSE	3747	3747	3056	1	0.8155858	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-1.60606704111298	1.18730715461739	0.389779577212864	1	FALSE	-0.0315324130577767	0.168272772587923	0.911840458779482	FALSE
LITCHI009723	422.423183131548	-0.567604347707951	0.419616385139315	-1.35267441360638	0.17615966796563	0.549386486542369	-1.35267441360638	-0.0847124238078414	FALSE	3787	3787	3787	1	1	PASS	1	LITCHI009722	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.567604347707949	0.419616385139315	1	1	FALSE	-0.0847124237734828	0.181200936893867	0.847535960202201	FALSE
LITCHI029207	1314.74786909591	0.187394559444857	0.138582749063478	1.35222140353863	0.176304498644996	0.549559979626026	1.35222140353863	0.120187943869218	FALSE	1981	1981	1981	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.187394559444859	0.138582749063468	1	1	FALSE	0.120187943851044	0.120456737564878	0.952310479936666	FALSE
LITCHI011650	58.5261725279537	0.739491995334879	0.546914340420653	1.35211666742201	0.176337996188546	0.549559979626026	1.35211666742201	0.0664626880780614	FALSE	6763	6763	6763	1	1	PASS	1	LITCHI011651	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.739491995334879	0.546914340420658	0.777523428434597	1	FALSE	0.0664626880518399	0.176582841866089	0.870432991963146	FALSE
LITCHI020458	265.742911718409	0.368485696936153	0.272525670526803	1.35211371546708	0.176338940375149	0.549559979626026	1.35211371546708	0.115840649824136	FALSE	8034	8034	7358	1	0.91585761	PASS	2	LITCHI020457;LITCHI020459	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.36848569693615	0.272525670526812	1	1	FALSE	0.115840649782828	0.178922628625064	0.829089996553998	FALSE
LITCHI022452	382.081297164929	0.325510774235397	0.240748712196769	1.35207690734957	0.176350713815624	0.549559979626026	1.35207690734957	0.12256270788793	FALSE	3202	3202	3202	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.325510774235398	0.240748712196775	1	1	FALSE	0.122562707856511	0.172600504548598	0.836914386518645	FALSE
LITCHI018871	406.028662316085	0.290999885712083	0.215234935058289	1.35201047001629	0.17637196593713	0.549559979626026	1.35201047001629	0.126174905542896	FALSE	1335	1335	1335	1	1	PASS	1	LITCHI018870	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.290999885712083	0.215234935058278	1	1	FALSE	0.126174905509639	0.164126339786636	0.851992103549886	FALSE
LITCHI009214	57.8331171795089	0.565086051517728	0.417997157625683	1.35188969879016	0.176410603394161	0.549559979626026	1.35188969879016	0.0850781242529444	FALSE	2512	2512	2512	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.565086051517727	0.417997157625682	1	1	FALSE	0.0850781242120799	0.181239671440286	0.847168008993477	FALSE
LITCHI027993	2595.7859357086	-0.236484627691968	0.174929960299581	-1.35188178907129	0.176413134112916	0.549559979626026	-1.35188178907129	-0.127298393709645	FALSE	2646	2646	2646	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.236484627691968	0.174929960299581	1	1	FALSE	-0.12729839368349	0.144356157094992	0.898102015859793	FALSE
LITCHI007516	983.112858893847	0.317884494723619	0.235206964985731	1.3515097001609	0.176532214738698	0.549842850487583	1.3515097001609	0.137287403369658	FALSE	3207	3207	3207	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.317884494723619	0.235206964985731	1	1	FALSE	0.137287403357857	0.178807133697097	0.812408584561292	FALSE
LITCHI008516	1298.72729172032	0.35000891090006	0.25903710514937	1.35119218035668	0.176633878830473	0.549968355148216	1.35119218035668	0.123170698342978	FALSE	5619	5619	5619	1	1	PASS	1	LITCHI008517	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.35000891090006	0.25903710514937	1	1	FALSE	0.12317069831337	0.179322176302667	0.823155369605872	FALSE
LITCHI026442	872.504554802185	0.268583143161178	0.198778802544135	1.35116591771169	0.176642289607166	0.549968355148216	1.35116591771169	0.127099910524083	FALSE	8487	8487	8487	1	1	PASS	1	LITCHI026441	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.268583143161173	0.198778802544123	1	1	FALSE	0.127099910492034	0.156849319888114	0.867947695367913	FALSE
LITCHI023837	3950.88920033242	-0.445789990028332	0.329976272578094	-1.35097589455566	0.176703154606778	0.549968355148216	-1.35097589455566	-0.107413600540161	FALSE	2992	2992	2992	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.445789990028325	0.329976272578092	1	1	FALSE	-0.107413600499999	0.186257455758611	0.821712355515278	FALSE
LITCHI026829	718.845328806572	0.436205215874788	0.322884480817416	1.35096370928231	0.176707058120355	0.549968355148216	1.35096370928231	0.0999859177757981	FALSE	3863	3863	3863	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.436205215874795	0.322884480817413	1	1	FALSE	0.0999859177680773	0.17985619706337	0.839221340448687	FALSE
LITCHI016428	82.6237001595234	0.732523219926196	0.542234922181104	1.35093331314713	0.176716795705696	0.549968355148216	1.35093331314713	0.0666877046375098	FALSE	4670	4670	4670	1	1	PASS	1	LITCHI016429	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.732523219926196	0.542234922181104	0.785518759346585	1	FALSE	0.0666877046145916	0.176555246484015	0.870255377403098	FALSE
LITCHI024607	349.73327473653	0.38030455112072	0.281528983595306	1.35085399117344	0.17674220886198	0.549968355148216	1.35085399117344	0.113071549762831	FALSE	204	204	204	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.38030455112072	0.281528983595306	1	1	FALSE	0.113071549720154	0.179594432896014	0.829738315879017	FALSE
LITCHI005285	680.23828818806	0.288252267441019	0.213405321106518	1.35072671077935	0.176782992617047	0.549984089150487	1.35072671077935	0.12632462066908	FALSE	3528	3528	3528	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.288252267441017	0.213405321106527	1	1	FALSE	0.126324620574777	0.163372440246244	0.853675224448786	FALSE
LITCHI024744	167.800016534528	-0.293937653513348	0.217624930296682	-1.35066167792739	0.176803833442	0.549984089150487	-1.35066167792739	-0.127067174082744	FALSE	2531	2531	2531	1	1	PASS	1	LITCHI024745	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.293937653513351	0.21762493029666	1	1	FALSE	-0.127067174039213	0.165573354988842	0.84808461686117	FALSE
LITCHI016148	435.207279237502	0.517242988389513	0.383018198822561	1.35043971795485	0.176874977877748	0.550117393607294	1.35043971795485	0.0917008468020897	FALSE	2319	2319	2319	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.517242988389513	0.383018198822561	1	1	FALSE	0.0917008467532714	0.182516588887114	0.839998610571722	FALSE
LITCHI021625	408.530104505873	0.34119442349265	0.252678771291224	1.35030901784546	0.176916880928674	0.550131209147414	1.35030901784546	0.119798769780068	FALSE	3443	3443	3208	1	0.93174557	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.341194423492653	0.252678771291219	1	1	FALSE	0.119798769740229	0.175213385189406	0.833529431148664	FALSE
LITCHI018972	2186.75869892138	-0.297298313745681	0.220180299950946	-1.35024938112953	0.176936003188888	0.550131209147414	-1.35024938112953	-0.125403696211426	FALSE	5063	5063	5063	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.297298313745681	0.220180299950946	1	1	FALSE	-0.12540369617564	0.165915636709555	0.848629407127528	FALSE
LITCHI010828	154.119359796399	0.564594171418677	0.418193187871677	1.35007979037651	0.176990390161093	0.550139541098969	1.35007979037651	0.0851366849354404	FALSE	1659	1659	1659	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.564594171418677	0.418193187871677	1	1	FALSE	0.0851366848984415	0.181350553000191	0.846952564360254	FALSE
LITCHI031050	47.0611266671652	-0.573158270086711	0.424556165272896	-1.3500175405963	0.177010356503024	0.550139541098969	-1.3500175405963	-0.0825505988686141	FALSE	366	366	366	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.57315827008671	0.424556165272894	1	1	FALSE	-0.082550598824904	0.180053189791067	0.85147096559741	FALSE
LITCHI012422	173.66023083955	-0.354371363096167	0.262501898624272	-1.34997638094569	0.17702355920063	0.550139541098969	-1.34997638094569	-0.117947721292389	FALSE	3352	3352	3303	1	0.98538186	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.354371363096167	0.262501898624274	1	1	FALSE	-0.11794772125131	0.177229634929147	0.830607868682668	FALSE
LITCHI027737	1441.59764836666	0.301995168900074	0.223735104672873	1.34978893607968	0.177083694788279	0.550238485963259	1.34978893607968	0.124151045298937	FALSE	3242	3242	3242	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.30199516890007	0.223735104672868	1	1	FALSE	0.124151045261866	0.166803136379715	0.847810772498358	FALSE
LITCHI001098	2782.34221530368	3.55252762864841	2.63326460382165	1.34909633596739	0.177306025006001	0.55084129353598	1.34909633596739	0.0121592283036114	FALSE	1175	1175	921	1	0.78382979	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	3.55252762864841	2.63326460382165	0.259762404038121	1	FALSE	0.0121595830446358	0.165898997260854	0.929780699192958	FALSE
LITCHI014108	100.126766814446	0.557485307315233	0.413286271351469	1.34890836197444	0.177366402027736	0.550940844637272	1.34890836197444	0.0862194007350258	FALSE	642	642	65	1	0.10124611	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.557485307315232	0.41328627135147	1	1	FALSE	0.0862194006978345	0.181646800894384	0.845741271537442	FALSE
LITCHI029784	11.9438033767454	-1.38348228352636	1.0257077854656	-1.34880743144438	0.177398827110865	0.550953552654652	-1.34880743144438	-0.0360008639654292	FALSE	369	369	369	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-1.38348228352636	1.0257077854656	0.436270703304656	1	FALSE	-0.0360008639481063	0.169097558538203	0.907118776585635	FALSE
LITCHI004285	34.3070598264784	0.635254824376636	0.471081248989732	1.34850373632783	0.17749641925508	0.551168615843985	1.34850373632783	0.0766750996496948	FALSE	1365	1365	125	1	0.09157509	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.635254824376636	0.471081248989739	0.914979904319498	1	FALSE	0.0766750996363653	0.179292245663741	0.857038290253963	FALSE
LITCHI007352	146.551355163015	0.449498299859879	0.333507764421924	1.34778961035286	0.177726060507843	0.551793588787324	1.34778961035286	0.101557125038943	FALSE	6799	6799	6799	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.44949829985988	0.333507764421927	1	1	FALSE	0.101557124997034	0.182691970828211	0.832284275143643	FALSE
LITCHI004727	16.1223303379567	1.33977593599008	0.994131687416046	1.34768457031325	0.177759856851559	0.551810411315223	1.34768457031325	0.0373271892075429	FALSE	3628	3628	3628	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	1.33977593599008	0.994131687416047	0.447691619733223	1	FALSE	0.0373271891868525	0.169319670071568	0.905961166083579	FALSE
LITCHI011687	171.839082076851	-0.345629673920248	0.256486237763427	-1.34755641056673	0.177801098377513	0.551850336464603	-1.34755641056673	-0.116525502862706	FALSE	879	879	789	1	0.89761092	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.345629673920248	0.256486237763417	1	1	FALSE	-0.116525502824663	0.174544712773812	0.8375751764126	FALSE
LITCHI008768	384.081827654064	0.283951115758071	0.210754652250941	1.34730651364211	0.177881535147375	0.551989904261005	1.34730651364211	0.125444094324132	FALSE	1406	1406	275	1	0.19559033	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.283951115758073	0.21075465225093	1	1	FALSE	0.125444094290647	0.161760164690883	0.857895352587736	FALSE
LITCHI004309	192.37995592854	0.333421126188536	0.247484518396697	1.34724033789495	0.177902840319039	0.551989904261005	1.34724033789495	0.120738427953363	FALSE	6486	6486	6486	1	1	PASS	1	LITCHI004310	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.333421126188535	0.247484518396702	1	1	FALSE	0.120738427915154	0.173968835447526	0.8350428295199	FALSE
LITCHI010944	10808.7344367368	0.22846757561417	0.169600892635515	1.34708946435302	0.177951420907075	0.552003461893726	1.34708946435302	0.125096823872049	FALSE	2785	2785	2785	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.228467575614173	0.169600892635509	1	1	FALSE	0.125096823845019	0.140709302622287	0.909503058543141	FALSE
LITCHI005935	302.207094800002	0.354026323440618	0.26282098334161	1.34702457520471	0.177972317951703	0.552003461893726	1.34702457520471	0.117347772262455	FALSE	1164	1164	1164	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.354026323440616	0.262820983341606	1	1	FALSE	0.117347772222152	0.176997265530287	0.831580444367457	FALSE
LITCHI018085	1218.41731791522	-0.341520080122918	0.253565909103293	-1.34686906978413	0.178022404694937	0.552003461893726	-1.34686906978413	-0.114064014495891	FALSE	1662	1662	1662	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.341520080122916	0.253565909103298	1	1	FALSE	-0.114064014440977	0.17225726257292	0.844288142483809	FALSE
LITCHI017877	108.137199841527	-0.416768113693793	0.309436429602942	-1.34686182305224	0.178024739050762	0.552003461893726	-1.34686182305224	-0.106782686897326	FALSE	624	624	2	1	0.00320513	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.416768113693794	0.309436429602943	1	1	FALSE	-0.106782686853478	0.181823072474828	0.829965995261133	FALSE
LITCHI031362	133.339473884948	0.515430000706645	0.382816552253217	1.3464151371535	0.178168671878442	0.552003461893726	1.3464151371535	0.094449200711425	FALSE	452	452	452	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.515430000706644	0.382816552253217	1	1	FALSE	0.0944492006878102	0.184388203823269	0.834181297243413	FALSE
LITCHI006756	173.657286865139	-0.620133709319381	0.460617634508241	-1.34630909209857	0.178202854836798	0.552003461893726	-1.34630909209857	-0.078072752746156	FALSE	2496	2496	2177	1	0.87219551	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.620133709319381	0.460617634508244	0.939135375994597	1	FALSE	-0.0780727527076364	0.179703030283187	0.855568693729052	FALSE
LITCHI011403	1116.05210295785	-0.410611167808151	0.305001821106748	-1.3462580856671	0.178219298178386	0.552003461893726	-1.3462580856671	-0.113824486570218	FALSE	447	447	98	1	0.21923937	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.410611167808147	0.30500182110675	1	1	FALSE	-0.113824486561133	0.185815881266835	0.8171984201707	FALSE
LITCHI008568	51.8310281610609	0.674236361588203	0.500830650363799	1.34623621996466	0.178226347541398	0.552003461893726	1.34623621996466	0.0717714672482069	FALSE	984	984	617	1	0.62703252	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.674236361588206	0.5008306503638	0.858525393697571	1	FALSE	0.0717714672151746	0.177845014771843	0.863719337504181	FALSE
