gene_id	contig	strand	tss_1based	window_bp	start_0based	end_0based	sequence_length	fraction_non_n	gc_fraction	mean_normalized_count	uniform_gene_qc_status	frozen_gene
LITCHI009714	HOST_Chr7	+	29941841	1000	29940840	29941840	1000	1.0	0.427	nan	FAIL	False
LITCHI009714	HOST_Chr7	+	29941841	2000	29939840	29941840	2000	1.0	0.3705	nan	FAIL	False
LITCHI009715	HOST_Chr7	+	29973657	1000	29972656	29973656	1000	1.0	0.228	nan	PASS	False
LITCHI009715	HOST_Chr7	+	29973657	2000	29971656	29973656	2000	1.0	0.242	nan	PASS	False
LITCHI009716	HOST_Chr7	+	29987122	1000	29986121	29987121	1000	1.0	0.339	32.927806485392175	PASS	False
LITCHI009716	HOST_Chr7	+	29987122	2000	29985121	29987121	2000	1.0	0.352	32.927806485392175	PASS	False
LITCHI009717	HOST_Chr7	+	29998268	1000	29997267	29998267	1000	1.0	0.454	nan	FAIL	False
LITCHI009717	HOST_Chr7	+	29998268	2000	29996267	29998267	2000	1.0	0.382	nan	FAIL	False
LITCHI009718	HOST_Chr7	+	30009683	1000	30008682	30009682	1000	1.0	0.243	218.29651259065187	FAIL	False
LITCHI009718	HOST_Chr7	+	30009683	2000	30007682	30009682	2000	1.0	0.24	218.29651259065187	FAIL	False
LITCHI009719	HOST_Chr7	+	30024517	1000	30023516	30024516	1000	1.0	0.358	nan	FAIL	False
LITCHI009719	HOST_Chr7	+	30024517	2000	30022516	30024516	2000	1.0	0.3485	nan	FAIL	False
LITCHI009720	HOST_Chr7	+	30036238	1000	30035237	30036237	1000	1.0	0.297	23.350564530628038	FAIL	False
LITCHI009720	HOST_Chr7	+	30036238	2000	30034237	30036237	2000	1.0	0.2985	23.350564530628038	FAIL	False
LITCHI009721	HOST_Chr7	+	30062451	1000	30061450	30062450	1000	1.0	0.305	86.6256141362855	FAIL	False
LITCHI009721	HOST_Chr7	+	30062451	2000	30060450	30062450	2000	1.0	0.3015	86.6256141362855	FAIL	False
LITCHI009722	HOST_Chr7	+	30075694	1000	30074693	30075693	1000	1.0	0.344	70.20408751242434	FAIL	False
LITCHI009722	HOST_Chr7	+	30075694	2000	30073693	30075693	2000	1.0	0.3625	70.20408751242434	FAIL	False
LITCHI009723	HOST_Chr7	-	30083365	1000	30083365	30084365	1000	1.0	0.303	nan	FAIL	False
LITCHI009723	HOST_Chr7	-	30083365	2000	30083365	30085365	2000	1.0	0.2985	nan	FAIL	False
LITCHI009724	HOST_Chr7	-	30090244	1000	30090244	30091244	1000	1.0	0.289	190.14470267144694	PASS	False
LITCHI009724	HOST_Chr7	-	30090244	2000	30090244	30092244	2000	1.0	0.293	190.14470267144694	PASS	False
LITCHI009725	HOST_Chr7	+	30096469	1000	30095468	30096468	1000	1.0	0.367	43.46983779032245	PASS	False
LITCHI009725	HOST_Chr7	+	30096469	2000	30094468	30096468	2000	1.0	0.346	43.46983779032245	PASS	False
LITCHI009726	HOST_Chr7	+	30101355	1000	30100354	30101354	1000	1.0	0.34	28.18244708018564	PASS	False
LITCHI009726	HOST_Chr7	+	30101355	2000	30099354	30101354	2000	1.0	0.3745	28.18244708018564	PASS	False
LITCHI009727	HOST_Chr7	+	30152995	1000	30151994	30152994	1000	1.0	0.246	4003.7352983779656	PASS	False
LITCHI009727	HOST_Chr7	+	30152995	2000	30150994	30152994	2000	1.0	0.233	4003.7352983779656	PASS	False
LITCHI009728	HOST_Chr7	+	30159708	1000	30158707	30159707	1000	1.0	0.282	54.639475807319954	PASS	False
LITCHI009728	HOST_Chr7	+	30159708	2000	30157707	30159707	2000	1.0	0.3425	54.639475807319954	PASS	False
LITCHI009729	HOST_Chr7	+	30165392	1000	30164391	30165391	1000	1.0	0.204	nan	PASS	False
LITCHI009729	HOST_Chr7	+	30165392	2000	30163391	30165391	2000	1.0	0.2625	nan	PASS	False
LITCHI009730	HOST_Chr7	-	30170055	1000	30170055	30171055	1000	1.0	0.22	nan	PASS	False
LITCHI009730	HOST_Chr7	-	30170055	2000	30170055	30172055	2000	1.0	0.282	nan	PASS	False
LITCHI009731	HOST_Chr7	+	30171684	1000	30170683	30171683	1000	1.0	0.238	nan	PASS	False
LITCHI009731	HOST_Chr7	+	30171684	2000	30169683	30171683	2000	1.0	0.242	nan	PASS	False
LITCHI009732	HOST_Chr7	+	30173098	1000	30172097	30173097	1000	1.0	0.275	nan	PASS	False
LITCHI009732	HOST_Chr7	+	30173098	2000	30171097	30173097	2000	1.0	0.31	nan	PASS	False
LITCHI009733	HOST_Chr7	-	30192615	1000	30192615	30193615	1000	1.0	0.336	496.04341383808867	PASS	False
LITCHI009733	HOST_Chr7	-	30192615	2000	30192615	30194615	2000	1.0	0.314	496.04341383808867	PASS	False
LITCHI009734	HOST_Chr7	+	30200104	1000	30199103	30200103	1000	1.0	0.282	nan	PASS	False
LITCHI009734	HOST_Chr7	+	30200104	2000	30198103	30200103	2000	1.0	0.2815	nan	PASS	False
LITCHI009735	HOST_Chr7	-	30211318	1000	30211318	30212318	1000	1.0	0.322	nan	PASS	False
LITCHI009735	HOST_Chr7	-	30211318	2000	30211318	30213318	2000	1.0	0.2775	nan	PASS	False
LITCHI009736	HOST_Chr7	+	30214512	1000	30213511	30214511	1000	1.0	0.241	nan	PASS	False
LITCHI009736	HOST_Chr7	+	30214512	2000	30212511	30214511	2000	1.0	0.2485	nan	PASS	False
LITCHI009737	HOST_Chr7	-	30223896	1000	30223896	30224896	1000	1.0	0.243	1090.4139390106573	PASS	False
LITCHI009737	HOST_Chr7	-	30223896	2000	30223896	30225896	2000	1.0	0.2745	1090.4139390106573	PASS	False
LITCHI009738	HOST_Chr7	+	30228123	1000	30227122	30228122	1000	1.0	0.279	22.643829253962434	PASS	False
LITCHI009738	HOST_Chr7	+	30228123	2000	30226122	30228122	2000	1.0	0.3045	22.643829253962434	PASS	False
LITCHI009739	HOST_Chr7	+	30238497	1000	30237496	30238496	1000	1.0	0.192	143.39877038218057	FAIL	False
LITCHI009739	HOST_Chr7	+	30238497	2000	30236496	30238496	2000	1.0	0.239	143.39877038218057	FAIL	False
LITCHI009740	HOST_Chr7	-	30252224	1000	30252224	30253224	1000	1.0	0.281	581.7579221975201	FAIL	False
LITCHI009740	HOST_Chr7	-	30252224	2000	30252224	30254224	2000	1.0	0.289	581.7579221975201	FAIL	False
LITCHI009741	HOST_Chr7	-	30255751	1000	30255751	30256751	1000	1.0	0.35	nan	PASS	False
LITCHI009741	HOST_Chr7	-	30255751	2000	30255751	30257751	2000	1.0	0.3225	nan	PASS	False
LITCHI009742	HOST_Chr7	-	30262294	1000	30262294	30263294	1000	1.0	0.254	nan	PASS	False
LITCHI009742	HOST_Chr7	-	30262294	2000	30262294	30264294	2000	1.0	0.2745	nan	PASS	False
LITCHI009743	HOST_Chr7	+	30266725	1000	30265724	30266724	1000	1.0	0.358	110.62489289640516	PASS	False
LITCHI009743	HOST_Chr7	+	30266725	2000	30264724	30266724	2000	1.0	0.3475	110.62489289640516	PASS	False
LITCHI009744	HOST_Chr7	-	30278605	1000	30278605	30279605	1000	1.0	0.343	133.8110135134658	PASS	False
LITCHI009744	HOST_Chr7	-	30278605	2000	30278605	30280605	2000	1.0	0.317	133.8110135134658	PASS	False
LITCHI009745	HOST_Chr7	-	30292719	1000	30292719	30293719	1000	1.0	0.334	12.45656891624352	PASS	False
LITCHI009745	HOST_Chr7	-	30292719	2000	30292719	30294719	2000	1.0	0.3435	12.45656891624352	PASS	False
LITCHI009746	HOST_Chr7	-	30302596	1000	30302596	30303596	1000	1.0	0.288	9.06076400220774	PASS	False
LITCHI009746	HOST_Chr7	-	30302596	2000	30302596	30304596	2000	1.0	0.2665	9.06076400220774	PASS	False
LITCHI009747	HOST_Chr7	+	30312903	1000	30311902	30312902	1000	1.0	0.298	311.8097698202576	PASS	False
LITCHI009747	HOST_Chr7	+	30312903	2000	30310902	30312902	2000	1.0	0.3285	311.8097698202576	PASS	False
LITCHI009748	HOST_Chr7	+	30313753	1000	30312752	30313752	1000	1.0	0.337	763.9773853484093	PASS	False
LITCHI009748	HOST_Chr7	+	30313753	2000	30311752	30313752	2000	1.0	0.309	763.9773853484093	PASS	False
LITCHI009749	HOST_Chr7	-	30322920	1000	30322920	30323920	1000	1.0	0.254	nan	PASS	False
LITCHI009749	HOST_Chr7	-	30322920	2000	30322920	30324920	2000	1.0	0.2815	nan	PASS	False
LITCHI009750	HOST_Chr7	-	30330643	1000	30330643	30331643	1000	1.0	0.338	1296.626542868908	PASS	False
LITCHI009750	HOST_Chr7	-	30330643	2000	30330643	30332643	2000	1.0	0.3215	1296.626542868908	PASS	False
LITCHI009751	HOST_Chr7	-	30332127	1000	30332127	30333127	1000	1.0	0.256	21.476172842913346	PASS	False
LITCHI009751	HOST_Chr7	-	30332127	2000	30332127	30334127	2000	1.0	0.274	21.476172842913346	PASS	False
LITCHI009752	HOST_Chr7	-	30339123	1000	30339123	30340123	1000	1.0	0.308	nan	PASS	False
LITCHI009752	HOST_Chr7	-	30339123	2000	30339123	30341123	2000	1.0	0.309	nan	PASS	False
LITCHI009753	HOST_Chr7	-	30345358	1000	30345358	30346358	1000	1.0	0.378	11.923600611977387	PASS	False
LITCHI009753	HOST_Chr7	-	30345358	2000	30345358	30347358	2000	1.0	0.327	11.923600611977387	PASS	False
LITCHI009754	HOST_Chr7	-	30347754	1000	30347754	30348754	1000	1.0	0.319	4.710406055002279	PASS	False
LITCHI009754	HOST_Chr7	-	30347754	2000	30347754	30349754	2000	1.0	0.3635	4.710406055002279	PASS	False
LITCHI009755	HOST_Chr7	-	30360558	1000	30360558	30361558	1000	1.0	0.275	183.70303142867675	PASS	True
LITCHI009755	HOST_Chr7	-	30360558	2000	30360558	30362558	2000	1.0	0.3235	183.70303142867675	PASS	True
LITCHI009756	HOST_Chr7	-	30367928	1000	30367928	30368928	1000	1.0	0.309	nan	PASS	False
LITCHI009756	HOST_Chr7	-	30367928	2000	30367928	30369928	2000	1.0	0.288	nan	PASS	False
LITCHI009757	HOST_Chr7	+	30396831	1000	30395830	30396830	1000	1.0	0.371	22.777231784460056	FAIL	False
LITCHI009757	HOST_Chr7	+	30396831	2000	30394830	30396830	2000	1.0	0.3065	22.777231784460056	FAIL	False
LITCHI009758	HOST_Chr7	-	30414670	1000	30414670	30415670	1000	1.0	0.288	nan	FAIL	False
LITCHI009758	HOST_Chr7	-	30414670	2000	30414670	30416670	2000	1.0	0.286	nan	FAIL	False
LITCHI009759	HOST_Chr7	-	30445136	1000	30445136	30446136	1000	1.0	0.311	nan	FAIL	False
LITCHI009759	HOST_Chr7	-	30445136	2000	30445136	30447136	2000	1.0	0.3005	nan	FAIL	False
LITCHI009760	HOST_Chr7	+	30437819	1000	30436818	30437818	1000	1.0	0.406	nan	FAIL	False
LITCHI009760	HOST_Chr7	+	30437819	2000	30435818	30437818	2000	1.0	0.353	nan	FAIL	False
LITCHI009761	HOST_Chr7	-	30451918	1000	30451918	30452918	1000	0.644	0.2748447204968944	nan	PASS	False
LITCHI009761	HOST_Chr7	-	30451918	2000	30451918	30453918	2000	0.75	0.276	nan	PASS	False
LITCHI009762	HOST_Chr7	+	30457021	1000	30456020	30457020	1000	1.0	0.24	nan	FAIL	False
LITCHI009762	HOST_Chr7	+	30457021	2000	30455020	30457020	2000	1.0	0.282	nan	FAIL	False
LITCHI009763	HOST_Chr7	+	30457327	1000	30456326	30457326	1000	1.0	0.285	nan	FAIL	False
LITCHI009763	HOST_Chr7	+	30457327	2000	30455326	30457326	2000	1.0	0.2895	nan	FAIL	False
LITCHI009764	HOST_Chr7	-	30483786	1000	30483786	30484786	1000	1.0	0.399	nan	FAIL	False
LITCHI009764	HOST_Chr7	-	30483786	2000	30483786	30485786	2000	1.0	0.3255	nan	FAIL	False
LITCHI009765	HOST_Chr7	-	30500345	1000	30500345	30501345	1000	1.0	0.369	nan	PASS	False
LITCHI009765	HOST_Chr7	-	30500345	2000	30500345	30502345	2000	1.0	0.356	nan	PASS	False
LITCHI009766	HOST_Chr7	-	30500846	1000	30500846	30501846	1000	1.0	0.359	nan	PASS	False
LITCHI009766	HOST_Chr7	-	30500846	2000	30500846	30502846	2000	1.0	0.356	nan	PASS	False
LITCHI009767	HOST_Chr7	-	30513871	1000	30513871	30514871	1000	1.0	0.359	nan	PASS	False
LITCHI009767	HOST_Chr7	-	30513871	2000	30513871	30515871	2000	1.0	0.375	nan	PASS	False
LITCHI009768	HOST_Chr7	-	30515293	1000	30515293	30516293	1000	1.0	0.35	nan	PASS	False
LITCHI009768	HOST_Chr7	-	30515293	2000	30515293	30517293	2000	1.0	0.3505	nan	PASS	False
LITCHI009769	HOST_Chr7	-	30520330	1000	30520330	30521330	1000	1.0	0.308	nan	PASS	False
LITCHI009769	HOST_Chr7	-	30520330	2000	30520330	30522330	2000	1.0	0.3395	nan	PASS	False
LITCHI009770	HOST_Chr7	-	30521907	1000	30521907	30522907	1000	1.0	0.291	nan	PASS	False
LITCHI009770	HOST_Chr7	-	30521907	2000	30521907	30523907	2000	1.0	0.319	nan	PASS	False
LITCHI009771	HOST_Chr7	+	30523743	1000	30522742	30523742	1000	1.0	0.345	666.919613617122	PASS	False
LITCHI009771	HOST_Chr7	+	30523743	2000	30521742	30523742	2000	1.0	0.325	666.919613617122	PASS	False
LITCHI009772	HOST_Chr7	-	30539074	1000	30539074	30540074	1000	1.0	0.31	121.87756916774725	PASS	False
LITCHI009772	HOST_Chr7	-	30539074	2000	30539074	30541074	2000	1.0	0.312	121.87756916774725	PASS	False
LITCHI009773	HOST_Chr7	-	30552610	1000	30552610	30553610	1000	1.0	0.286	1582.4738166377658	PASS	False
LITCHI009773	HOST_Chr7	-	30552610	2000	30552610	30554610	2000	1.0	0.312	1582.4738166377658	PASS	False
LITCHI009774	HOST_Chr7	-	30558847	1000	30558847	30559847	1000	1.0	0.328	54.24904324705384	FAIL	False
LITCHI009774	HOST_Chr7	-	30558847	2000	30558847	30560847	2000	1.0	0.3375	54.24904324705384	FAIL	False
LITCHI009775	HOST_Chr7	+	30553861	1000	30552860	30553860	1000	1.0	0.255	nan	FAIL	False
LITCHI009775	HOST_Chr7	+	30553861	2000	30551860	30553860	2000	1.0	0.3155	nan	FAIL	False
LITCHI009776	HOST_Chr7	-	30562310	1000	30562310	30563310	1000	1.0	0.242	nan	FAIL	False
LITCHI009776	HOST_Chr7	-	30562310	2000	30562310	30564310	2000	0.75	0.2826666666666667	nan	FAIL	False
LITCHI009777	HOST_Chr7	+	30563968	1000	30562967	30563967	1000	0.5	0.26	9.491275804066298	PASS	False
LITCHI009777	HOST_Chr7	+	30563968	2000	30561967	30563967	2000	0.75	0.2906666666666667	9.491275804066298	PASS	False
LITCHI009778	HOST_Chr7	-	30575027	1000	30575027	30576027	1000	1.0	0.307	nan	PASS	False
LITCHI009778	HOST_Chr7	-	30575027	2000	30575027	30577027	2000	1.0	0.3045	nan	PASS	False
LITCHI009779	HOST_Chr7	+	30580940	1000	30579939	30580939	1000	1.0	0.25	373.24326261961613	PASS	False
LITCHI009779	HOST_Chr7	+	30580940	2000	30578939	30580939	2000	1.0	0.291	373.24326261961613	PASS	False
LITCHI009780	HOST_Chr7	-	30589374	1000	30589374	30590374	1000	1.0	0.399	1261.319101259568	PASS	False
LITCHI009780	HOST_Chr7	-	30589374	2000	30589374	30591374	2000	1.0	0.4035	1261.319101259568	PASS	False
LITCHI009781	HOST_Chr7	-	30590321	1000	30590321	30591321	1000	1.0	0.413	nan	PASS	False
LITCHI009781	HOST_Chr7	-	30590321	2000	30590321	30592321	2000	1.0	0.4175	nan	PASS	False
LITCHI009782	HOST_Chr7	-	30593712	1000	30593712	30594712	1000	1.0	0.352	4.696547299776956	FAIL	False
LITCHI009782	HOST_Chr7	-	30593712	2000	30593712	30595712	2000	1.0	0.326	4.696547299776956	FAIL	False
LITCHI009783	HOST_Chr7	+	30606487	1000	30605486	30606486	1000	1.0	0.273	308.5782820711217	PASS	False
LITCHI009783	HOST_Chr7	+	30606487	2000	30604486	30606486	2000	1.0	0.291	308.5782820711217	PASS	False
LITCHI009784	HOST_Chr7	+	30608881	1000	30607880	30608880	1000	1.0	0.348	14.4264572202622	PASS	False
LITCHI009784	HOST_Chr7	+	30608881	2000	30606880	30608880	2000	1.0	0.3665	14.4264572202622	PASS	False
LITCHI009785	HOST_Chr7	-	30628664	1000	30628664	30629664	1000	1.0	0.257	nan	PASS	False
LITCHI009785	HOST_Chr7	-	30628664	2000	30628664	30630664	2000	1.0	0.2675	nan	PASS	False
LITCHI009786	HOST_Chr7	+	30639411	1000	30638410	30639410	1000	1.0	0.256	nan	FAIL	False
LITCHI009786	HOST_Chr7	+	30639411	2000	30637410	30639410	2000	1.0	0.323	nan	FAIL	False
LITCHI009787	HOST_Chr7	+	30642168	1000	30641167	30642167	1000	1.0	0.321	nan	FAIL	False
LITCHI009787	HOST_Chr7	+	30642168	2000	30640167	30642167	2000	1.0	0.341	nan	FAIL	False
LITCHI009788	HOST_Chr7	-	30670140	1000	30670140	30671140	1000	1.0	0.328	8.279639468733873	FAIL	False
LITCHI009788	HOST_Chr7	-	30670140	2000	30670140	30672140	2000	1.0	0.3195	8.279639468733873	FAIL	False
LITCHI009789	HOST_Chr7	+	30684604	1000	30683603	30684603	1000	1.0	0.301	657.7139568349722	FAIL	False
LITCHI009789	HOST_Chr7	+	30684604	2000	30682603	30684603	2000	1.0	0.271	657.7139568349722	FAIL	False
LITCHI009790	HOST_Chr7	-	30701807	1000	30701807	30702807	1000	1.0	0.249	nan	FAIL	False
LITCHI009790	HOST_Chr7	-	30701807	2000	30701807	30703807	2000	1.0	0.3205	nan	FAIL	False
LITCHI009791	HOST_Chr7	-	30704210	1000	30704210	30705210	1000	1.0	0.267	nan	PASS	False
LITCHI009791	HOST_Chr7	-	30704210	2000	30704210	30706210	2000	1.0	0.3095	nan	PASS	False
LITCHI009792	HOST_Chr7	-	30707455	1000	30707455	30708455	1000	1.0	0.242	nan	PASS	False
LITCHI009792	HOST_Chr7	-	30707455	2000	30707455	30709455	2000	1.0	0.278	nan	PASS	False
LITCHI009793	HOST_Chr7	+	30718196	1000	30717195	30718195	1000	1.0	0.355	26.558055042353764	FAIL	False
LITCHI009793	HOST_Chr7	+	30718196	2000	30716195	30718195	2000	1.0	0.328	26.558055042353764	FAIL	False
LITCHI009794	HOST_Chr7	+	30723551	1000	30722550	30723550	1000	1.0	0.33	35.3909803377569	FAIL	False
LITCHI009794	HOST_Chr7	+	30723551	2000	30721550	30723550	2000	1.0	0.3215	35.3909803377569	FAIL	False
LITCHI009795	HOST_Chr7	+	30724095	1000	30723094	30724094	1000	1.0	0.428	73.4672631982056	FAIL	False
LITCHI009795	HOST_Chr7	+	30724095	2000	30722094	30724094	2000	1.0	0.362	73.4672631982056	FAIL	False
LITCHI009796	HOST_Chr7	+	30743970	1000	30742969	30743969	1000	1.0	0.363	5.235193227112792	FAIL	False
LITCHI009796	HOST_Chr7	+	30743970	2000	30741969	30743969	2000	1.0	0.4515	5.235193227112792	FAIL	False
LITCHI009797	HOST_Chr7	-	30761555	1000	30761555	30762555	1000	1.0	0.326	5.373789176095215	FAIL	False
LITCHI009797	HOST_Chr7	-	30761555	2000	30761555	30763555	2000	1.0	0.315	5.373789176095215	FAIL	False
LITCHI009798	HOST_Chr7	-	30799315	1000	30799315	30800315	1000	1.0	0.337	58.75839307852564	FAIL	False
LITCHI009798	HOST_Chr7	-	30799315	2000	30799315	30801315	2000	1.0	0.3115	58.75839307852564	FAIL	False
LITCHI009799	HOST_Chr7	-	30846815	1000	30846815	30847815	1000	1.0	0.424	10.54133018349814	FAIL	False
LITCHI009799	HOST_Chr7	-	30846815	2000	30846815	30848815	2000	1.0	0.36	10.54133018349814	FAIL	False
LITCHI009800	HOST_Chr7	-	30847530	1000	30847530	30848530	1000	1.0	0.303	nan	FAIL	False
LITCHI009800	HOST_Chr7	-	30847530	2000	30847530	30849530	2000	1.0	0.32	nan	FAIL	False
LITCHI009801	HOST_Chr7	-	30852424	1000	30852424	30853424	1000	0.5	0.416	20.244770457352857	FAIL	False
LITCHI009801	HOST_Chr7	-	30852424	2000	30852424	30854424	2000	0.75	0.362	20.244770457352857	FAIL	False
LITCHI009802	HOST_Chr7	+	30855602	1000	30854601	30855601	1000	1.0	0.332	nan	FAIL	False
LITCHI009802	HOST_Chr7	+	30855602	2000	30853601	30855601	2000	1.0	0.322	nan	FAIL	False
LITCHI009803	HOST_Chr7	+	30856146	1000	30855145	30856145	1000	1.0	0.429	499.9213797687293	FAIL	False
LITCHI009803	HOST_Chr7	+	30856146	2000	30854145	30856145	2000	1.0	0.3625	499.9213797687293	FAIL	False
LITCHI009804	HOST_Chr7	-	30882592	1000	30882592	30883592	1000	1.0	0.34	184.64877727599585	FAIL	False
LITCHI009804	HOST_Chr7	-	30882592	2000	30882592	30884592	2000	1.0	0.3095	184.64877727599585	FAIL	False
LITCHI009805	HOST_Chr7	-	30888836	1000	30888836	30889836	1000	1.0	0.324	237.03651024531902	FAIL	False
LITCHI009805	HOST_Chr7	-	30888836	2000	30888836	30890836	2000	1.0	0.3355	237.03651024531902	FAIL	False
LITCHI009806	HOST_Chr8	-	5286	1000	5286	6286	1000	1.0	0.284	nan	FAIL	False
LITCHI009806	HOST_Chr8	-	5286	2000	5286	7286	2000	1.0	0.2885	nan	FAIL	False
LITCHI009807	HOST_Chr8	+	11877	1000	10876	11876	1000	1.0	0.296	nan	FAIL	False
LITCHI009807	HOST_Chr8	+	11877	2000	9876	11876	2000	1.0	0.2995	nan	FAIL	False
LITCHI009808	HOST_Chr8	+	15146	1000	14145	15145	1000	1.0	0.354	nan	FAIL	False
LITCHI009808	HOST_Chr8	+	15146	2000	13145	15145	2000	1.0	0.355	nan	FAIL	False
LITCHI009809	HOST_Chr8	+	20176	1000	19175	20175	1000	1.0	0.352	nan	FAIL	False
LITCHI009809	HOST_Chr8	+	20176	2000	18175	20175	2000	1.0	0.3525	nan	FAIL	False
LITCHI009810	HOST_Chr8	+	31860	1000	30859	31859	1000	1.0	0.282	nan	FAIL	False
LITCHI009810	HOST_Chr8	+	31860	2000	29859	31859	2000	1.0	0.2855	nan	FAIL	False
LITCHI009811	HOST_Chr8	+	53314	1000	52313	53313	1000	1.0	0.352	47.7207328970315	FAIL	False
LITCHI009811	HOST_Chr8	+	53314	2000	51313	53313	2000	1.0	0.339	47.7207328970315	FAIL	False
LITCHI009812	HOST_Chr8	-	62618	1000	62618	63618	1000	1.0	0.278	144.9388655573954	FAIL	False
LITCHI009812	HOST_Chr8	-	62618	2000	62618	64618	2000	1.0	0.313	144.9388655573954	FAIL	False
LITCHI009813	HOST_Chr8	+	56557	1000	55556	56556	1000	1.0	0.364	nan	FAIL	False
LITCHI009813	HOST_Chr8	+	56557	2000	54556	56556	2000	0.75	0.36133333333333334	nan	FAIL	False
LITCHI009814	HOST_Chr8	-	69431	1000	69431	70431	1000	1.0	0.35	172.54586803068085	FAIL	False
LITCHI009814	HOST_Chr8	-	69431	2000	69431	71431	2000	0.9865	0.35428281804358847	172.54586803068085	FAIL	False
LITCHI009815	HOST_Chr8	+	72892	1000	71891	72891	1000	0.987	0.2887537993920973	nan	FAIL	False
LITCHI009815	HOST_Chr8	+	72892	2000	70891	72891	2000	0.75	0.302	nan	FAIL	False
LITCHI009816	HOST_Chr8	+	76149	1000	75148	76148	1000	1.0	0.358	329.82314991890104	FAIL	False
LITCHI009816	HOST_Chr8	+	76149	2000	74148	76148	2000	1.0	0.359	329.82314991890104	FAIL	False
LITCHI009817	HOST_Chr8	+	81079	1000	80078	81078	1000	1.0	0.343	322.17657607027616	FAIL	False
LITCHI009817	HOST_Chr8	+	81079	2000	79078	81078	2000	1.0	0.348	322.17657607027616	FAIL	False
LITCHI009818	HOST_Chr8	+	86426	1000	85425	86425	1000	1.0	0.34	42.88455193879792	FAIL	False
LITCHI009818	HOST_Chr8	+	86426	2000	84425	86425	2000	1.0	0.3535	42.88455193879792	FAIL	False
LITCHI009819	HOST_Chr8	+	87674	1000	86673	87673	1000	1.0	0.348	nan	FAIL	False
LITCHI009819	HOST_Chr8	+	87674	2000	85673	87673	2000	1.0	0.35	nan	FAIL	False
LITCHI009820	HOST_Chr8	+	94498	1000	93497	94497	1000	1.0	0.279	21.017230918406018	FAIL	False
LITCHI009820	HOST_Chr8	+	94498	2000	92497	94497	2000	1.0	0.312	21.017230918406018	FAIL	False
LITCHI009821	HOST_Chr8	-	100748	1000	100748	101748	1000	1.0	0.366	nan	FAIL	False
LITCHI009821	HOST_Chr8	-	100748	2000	100748	102748	2000	1.0	0.3605	nan	FAIL	False
LITCHI009822	HOST_Chr8	-	103439	1000	103439	104439	1000	1.0	0.315	nan	FAIL	False
LITCHI009822	HOST_Chr8	-	103439	2000	103439	105439	2000	1.0	0.3555	nan	FAIL	False
LITCHI009823	HOST_Chr8	-	107461	1000	107461	108461	1000	1.0	0.283	nan	PASS	False
LITCHI009823	HOST_Chr8	-	107461	2000	107461	109461	2000	1.0	0.2505	nan	PASS	False
LITCHI009824	HOST_Chr8	-	126571	1000	126571	127571	1000	1.0	0.373	nan	FAIL	False
LITCHI009824	HOST_Chr8	-	126571	2000	126571	128571	2000	1.0	0.346	nan	FAIL	False
LITCHI009825	HOST_Chr8	+	168678	1000	167677	168677	1000	1.0	0.377	nan	FAIL	False
LITCHI009825	HOST_Chr8	+	168678	2000	166677	168677	2000	1.0	0.389	nan	FAIL	False
LITCHI009826	HOST_Chr8	+	182326	1000	181325	182325	1000	1.0	0.42	14.206205938356932	FAIL	False
LITCHI009826	HOST_Chr8	+	182326	2000	180325	182325	2000	1.0	0.368	14.206205938356932	FAIL	False
LITCHI009827	HOST_Chr8	-	195440	1000	195440	196440	1000	1.0	0.299	621.3340731871056	PASS	True
LITCHI009827	HOST_Chr8	-	195440	2000	195440	197440	2000	1.0	0.3235	621.3340731871056	PASS	True
LITCHI009828	HOST_Chr8	-	195921	1000	195921	196921	1000	1.0	0.304	155.8760731960221	PASS	False
LITCHI009828	HOST_Chr8	-	195921	2000	195921	197921	2000	1.0	0.3295	155.8760731960221	PASS	False
LITCHI009829	HOST_Chr8	+	223468	1000	222467	223467	1000	1.0	0.31	nan	FAIL	False
LITCHI009829	HOST_Chr8	+	223468	2000	221467	223467	2000	1.0	0.291	nan	FAIL	False
LITCHI009830	HOST_Chr8	-	240134	1000	240134	241134	1000	1.0	0.262	47.11732766003668	FAIL	False
LITCHI009830	HOST_Chr8	-	240134	2000	240134	242134	2000	1.0	0.297	47.11732766003668	FAIL	False
LITCHI009831	HOST_Chr8	+	229105	1000	228104	229104	1000	1.0	0.344	5.887205260894191	FAIL	False
LITCHI009831	HOST_Chr8	+	229105	2000	227104	229104	2000	1.0	0.352	5.887205260894191	FAIL	False
LITCHI009832	HOST_Chr8	+	241610	1000	240609	241609	1000	1.0	0.266	1184.5064612706851	PASS	False
